species,gbifID,occurrenceID,eventDate,year,month,day,lat,lon,locality,municipality,stateProvince,country,basisOfRecord,institutionCode,collectionCode,datasetKey,publisher,recordedBy,identifiedBy,license,coordinateUncertaintyInMeters,elevation,habitat,occurrenceStatus,issues
Citronella mucronata,5276305518,FA_CONSTITUCION_CM_701,2025-01-06,2025.0,1.0,6.0,-35.60496,-71.19541,Predio RESTO DEL Predio BRAMADERO 11829 de Forestal Arauco S.A.,San Clemente,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276305519,FA_CONSTITUCION_CM_704,2025-01-06,2025.0,1.0,6.0,-35.60676,-71.19424,Predio RESTO DEL Predio BRAMADERO 11829 de Forestal Arauco S.A.,San Clemente,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5276305520,FA_CONSTITUCION_CM_703,2025-01-06,2025.0,1.0,6.0,-35.60664,-71.1946,Predio RESTO DEL Predio BRAMADERO 11829 de Forestal Arauco S.A.,San Clemente,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,55a443bc-764c-415a-b745-bb2fa600e787,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,TAXON_ID_NOT_FOUND
Citronella mucronata,5069821503,https://www.inaturalist.org/observations/261396661,2025-02-11T15:59:58,2025.0,2.0,11.0,-35.682833,-71.069622,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,blancus,blancus,http://creativecommons.org/licenses/by-nc/4.0/legalcode,732.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5087379131,https://www.inaturalist.org/observations/263662512,2025-03-01T11:45:23,2025.0,3.0,1.0,-35.194113,-70.957992,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,gcarinao,gcarinao,http://creativecommons.org/licenses/by-nc/4.0/legalcode,4.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5217042572,https://www.inaturalist.org/observations/267944627,2025-03-30T13:32:48,2025.0,3.0,30.0,-35.414555,-72.045683,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Diego Machacan Navarrete,Diego Machacan Navarrete,http://creativecommons.org/licenses/by-nc/4.0/legalcode,6.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5133792669,https://www.inaturalist.org/observations/270523175,2025-04-13T12:51,2025.0,4.0,13.0,-36.131947,-71.226089,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Bárbara Salas Osorio,Bárbara Salas Osorio,http://creativecommons.org/licenses/by/4.0/legalcode,14.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5154738507,https://www.inaturalist.org/observations/279042028,2025-05-06T15:06:10,2025.0,5.0,6.0,-35.783526,-72.444967,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,miguel_jara_escalona,miguel_jara_escalona,http://creativecommons.org/licenses/by-nc/4.0/legalcode,4.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5154930320,https://www.inaturalist.org/observations/280344720,2025-05-11T16:37:57,2025.0,5.0,11.0,-35.586906,-72.274967,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,djalma2631,djalma2631,http://creativecommons.org/licenses/by-nc/4.0/legalcode,25.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5187978512,https://www.inaturalist.org/observations/288059815,2025-06-07T15:21,2025.0,6.0,7.0,-35.428399,-71.124258,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cesar Ormazabal,Cesar Ormazabal,http://creativecommons.org/licenses/by-nc/4.0/legalcode,77.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5215844249,https://www.inaturalist.org/observations/294485499,2025-07-01T15:23:11,2025.0,7.0,1.0,-35.459198,-71.02862,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Matías Espinoza Peña,Matías Espinoza Peña,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,PRESENT,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5838046203,https://www.inaturalist.org/observations/316353779,2025-08-05T12:50:06,2025.0,8.0,5.0,-35.838352,-72.413807,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Xaviera Piraces,Xaviera Piraces,http://creativecommons.org/publicdomain/zero/1.0/legalcode,9.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5838350714,https://www.inaturalist.org/observations/316353801,2025-08-05T12:50:49,2025.0,8.0,5.0,-35.83839,-72.413833,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Xaviera Piraces,Xaviera Piraces,http://creativecommons.org/publicdomain/zero/1.0/legalcode,9.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5844303733,https://www.inaturalist.org/observations/320441733,2025-10-10T11:50:08,2025.0,10.0,10.0,-35.834795,-72.503892,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Javiera Navarro Valdivia,Javiera Navarro Valdivia,http://creativecommons.org/licenses/by-nc/4.0/legalcode,3.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5892628924,https://www.inaturalist.org/observations/325417314,2025-10-31T15:12,2025.0,10.0,31.0,-35.680203,-71.079894,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Nicolás Villaseca Merino,Nicolás Villaseca Merino,http://creativecommons.org/licenses/by/4.0/legalcode,616.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,6131437676,https://www.inaturalist.org/observations/333801593,2025-12-31T23:12,2025.0,12.0,31.0,-35.471781,-71.004871,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,fesaiz,fesaiz,http://creativecommons.org/licenses/by-nc/4.0/legalcode,391.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4516336129,https://www.inaturalist.org/observations/197530614,2024-01-24T16:36:56,2024.0,1.0,24.0,-35.783124,-72.443746,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,miguel_jara_escalona,miguel_jara_escalona,http://creativecommons.org/licenses/by-nc/4.0/legalcode,8.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4516416015,https://www.inaturalist.org/observations/197478902,2024-01-24T13:01:27,2024.0,1.0,24.0,-35.839606,-72.514931,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,miguel_jara_escalona,miguel_jara_escalona,http://creativecommons.org/licenses/by-nc/4.0/legalcode,8.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4597258595,https://www.inaturalist.org/observations/197530468,2024-01-24T16:28:09,2024.0,1.0,24.0,-35.783482,-72.44359,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,miguel_jara_escalona,miguel_jara_escalona,http://creativecommons.org/licenses/by-nc/4.0/legalcode,5.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4982104556,https://www.inaturalist.org/observations/197530688,2024-01-24T16:43:03,2024.0,1.0,24.0,-35.783123,-72.443793,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,miguel_jara_escalona,miguel_jara_escalona,http://creativecommons.org/licenses/by-nc/4.0/legalcode,4.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4596906989,https://www.inaturalist.org/observations/201742099,2024-03-07T15:01:45,2024.0,3.0,7.0,-35.94678,-72.672556,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Andrea Vargas,Andrea Vargas,http://creativecommons.org/licenses/by-nc/4.0/legalcode,379.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4867678874,https://www.inaturalist.org/observations/216976918,2024-05-19T17:13:47,2024.0,5.0,19.0,-35.947494,-72.672468,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Andrea Vargas,Andrea Vargas,http://creativecommons.org/licenses/by-nc/4.0/legalcode,320.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014627,FA_CONSTITUCION_N2078,2024-07-22,2024.0,7.0,22.0,-35.159435,-72.08821,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014769,FA_CONSTITUCION_N2046,2024-07-11,2024.0,7.0,11.0,-35.167686,-72.097355,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014783,FA_CONSTITUCION_N2040,2024-07-11,2024.0,7.0,11.0,-35.166911,-72.098107,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014797,FA_CONSTITUCION_N2057,2024-07-11,2024.0,7.0,11.0,-35.15836,-72.089971,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014803,FA_CONSTITUCION_N2054,2024-07-11,2024.0,7.0,11.0,-35.16737,-72.096587,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014805,FA_CONSTITUCION_N2055,2024-07-11,2024.0,7.0,11.0,-35.167252,-72.096559,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014810,FA_CONSTITUCION_N2052,2024-07-11,2024.0,7.0,11.0,-35.167428,-72.098265,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014817,FA_CONSTITUCION_N2050,2024-07-11,2024.0,7.0,11.0,-35.166154,-72.097388,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014822,FA_CONSTITUCION_N2051,2024-07-11,2024.0,7.0,11.0,-35.16721,-72.098185,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014863,FA_CONSTITUCION_N2001,2024-07-01,2024.0,7.0,1.0,-35.154426,-72.095061,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014864,FA_CONSTITUCION_N2000,2024-07-01,2024.0,7.0,1.0,-35.15444,-72.094896,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014865,FA_CONSTITUCION_N2009,2024-07-01,2024.0,7.0,1.0,-35.154622,-72.095307,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014866,FA_CONSTITUCION_N2007,2024-07-01,2024.0,7.0,1.0,-35.154453,-72.095401,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014867,FA_CONSTITUCION_N2008,2024-07-01,2024.0,7.0,1.0,-35.154622,-72.095318,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014868,FA_CONSTITUCION_N2006,2024-07-01,2024.0,7.0,1.0,-35.154425,-72.095391,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244014869,FA_CONSTITUCION_N2013,2024-07-01,2024.0,7.0,1.0,-35.154805,-72.097704,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244015005,FA_CONSTITUCION_N1998,2024-07-01,2024.0,7.0,1.0,-35.154553,-72.094706,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244015006,FA_CONSTITUCION_N1999,2024-07-01,2024.0,7.0,1.0,-35.154656,-72.094866,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244015007,FA_CONSTITUCION_N1997,2024-07-01,2024.0,7.0,1.0,-35.154446,-72.094764,Predio La Piragua Sur código 10664 de Forestal Arauco S.A.,Curepto,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,4921497068,https://www.inaturalist.org/observations/233085117,2024-08-01T09:31:30,2024.0,8.0,1.0,-35.31977,-72.398728,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Damian,Damian,http://creativecommons.org/licenses/by-nc/4.0/legalcode,8.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4945649952,https://www.inaturalist.org/observations/235954976,2024-08-15T14:43:25,2024.0,8.0,15.0,-34.914308,-71.349158,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Fabian EGL,Fabian EGL,http://creativecommons.org/publicdomain/zero/1.0/legalcode,9.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4982136105,https://www.inaturalist.org/observations/238261845,2024-08-27T12:02:38,2024.0,8.0,27.0,-35.802222,-72.440839,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,letizziavb,letizziavb,http://creativecommons.org/licenses/by-nc/4.0/legalcode,4.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4950305360,https://www.inaturalist.org/observations/243705303,2024-09-15T16:21:18,2024.0,9.0,15.0,-35.834305,-72.504641,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Andrea Vargas,Andrea Vargas,http://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,4994555451,https://www.inaturalist.org/observations/253105390,2024-11-25T15:26:20,2024.0,11.0,25.0,-35.961357,-72.58025,,,Maule,Chile,HUMAN_OBSERVATION,iNaturalist,Observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,miguel_jara_escalona,miguel_jara_escalona,http://creativecommons.org/licenses/by-nc/4.0/legalcode,4.0,,,PRESENT,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
Citronella mucronata,5244008866,FA_CONSTITUCION_7862,2024-11-05,2024.0,11.0,5.0,-35.688796,-72.444482,Predio Zorrillos código 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244008867,FA_CONSTITUCION_7860,2024-11-05,2024.0,11.0,5.0,-35.688779,-72.444515,Predio Zorrillos código 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244008868,FA_CONSTITUCION_7861,2024-11-05,2024.0,11.0,5.0,-35.688769,-72.444493,Predio Zorrillos código 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244009051,FA_CONSTITUCION_7854,2024-11-05,2024.0,11.0,5.0,-35.688751,-72.444505,Predio Zorrillos código 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244009075,FA_CONSTITUCION_7859,2024-11-05,2024.0,11.0,5.0,-35.688779,-72.444526,Predio Zorrillos código 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
Citronella mucronata,5244009076,FA_CONSTITUCION_7858,2024-11-05,2024.0,11.0,5.0,-35.68877,-72.444527,Predio Zorrillos código 10828 de Forestal Arauco S.A.,Chanco,Región del Maule,Chile,HUMAN_OBSERVATION,Forestal Arauco S.A.,FA_ESP_PRIORITARIAS,930d4b3d-7159-475a-9138-ff9520664418,,Manuel Loyola|Graciela Neira,Manuel Loyola|Graciela Neira,http://creativecommons.org/licenses/by-nc/4.0/legalcode,30.0,,,PRESENT,COORDINATE_ROUNDED;TAXON_ID_NOT_FOUND
